[23Apr2025 16:58:00.071] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[23Apr2025 16:58:00.075] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 11.0.26 by Ubuntu
[23Apr2025 16:58:00.351] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[23Apr2025 16:58:00.413] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/seriusly/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[23Apr2025 16:58:00.942] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.036] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.044] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.050] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:01.056] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 16:58:02.572] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmlserver' with arguments [--gameDir, ., nogui]
[23Apr2025 16:58:10.021] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.12...
[23Apr2025 16:58:10.193] [modloading-worker-2/INFO] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Starting...
[23Apr2025 16:58:10.193] [modloading-worker-2/WARN] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Not supported on dedicated server!
[23Apr2025 16:58:10.253] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.42, for MC 1.16.5 with MCP 20210115.111550
[23Apr2025 16:58:10.256] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.42 Initialized
[23Apr2025 16:58:10.311] [modloading-worker-2/INFO] [expandability/]: ExpandAbility here, who dis?
[23Apr2025 16:58:47.568] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 99%
[23Apr2025 16:58:47.814] [Server thread/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Time elapsed: 13750 ms
[23Apr2025 16:58:47.816] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Done (14.608s)! For help, type "help"
[23Apr2025 16:58:47.899] [Server thread/WARN] [voicechat/]: [voicechat] Running in offline mode - Voice chat encryption is not secure!
[23Apr2025 16:58:47.933] [VoiceChatServerThread/INFO] [voicechat/]: [voicechat] Voice chat server started at port 24454
[23Apr2025 16:59:08.160] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@5318df11
[23Apr2025 16:59:08.174] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: Ab3lny11[/10.144.187.49:63583] logged in with entity id 481 at (209.440970721351, 73.0, 143.63956514126738)
[23Apr2025 16:59:08.193] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 joined the game
[23Apr2025 16:59:08.959] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of Ab3lny11 (18)
[23Apr2025 16:59:08.961] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to Ab3lny11
[23Apr2025 16:59:10.609] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 16:59:11.615] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 16:59:11.619] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player Ab3lny11 (959637a6-e34a-3c64-9f5a-575b2ef8bf12) successfully connected to voice chat
[23Apr2025 16:59:13.752] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 has made the advancement [Easter Egg Searcher]
[23Apr2025 17:00:35.706] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Made Ab3lny11 a server operator
[23Apr2025 17:00:40.808] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set the time to 1000]
[23Apr2025 17:00:43.789] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@50f74310
[23Apr2025 17:00:43.796] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: 4kenyyFn[/10.144.226.156:51676] logged in with entity id 626 at (207.5739965933951, 73.0, 142.90534267529247)
[23Apr2025 17:00:43.798] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn joined the game
[23Apr2025 17:00:48.669] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: The difficulty has been set to Peaceful]
[23Apr2025 17:00:48.836] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of 4kenyyFn (18)
[23Apr2025 17:00:48.837] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to 4kenyyFn
[23Apr2025 17:01:00.005] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: The difficulty has been set to Normal]
[23Apr2025 17:01:02.326] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player eb5cc7df-18e1-3852-9321-208fe9affe32
[23Apr2025 17:01:03.411] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player eb5cc7df-18e1-3852-9321-208fe9affe32
[23Apr2025 17:01:03.412] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player 4kenyyFn (eb5cc7df-18e1-3852-9321-208fe9affe32) successfully connected to voice chat
[23Apr2025 17:02:14.241] [Server thread/WARN] [net.minecraft.server.management.PlayerInteractionManager/]: Mismatch in destroy block pos: BlockPos{x=0, y=0, z=0} BlockPos{x=209, y=70, z=135}
[23Apr2025 17:03:55.239] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn has made the advancement [Easter Egg Searcher]
[23Apr2025 17:06:32.739] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: Ab3lny11 lost connection: Disconnected
[23Apr2025 17:06:32.739] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 left the game
[23Apr2025 17:06:32.741] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client Ab3lny11
[23Apr2025 17:13:05.837] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: 4kenyyFn lost connection: Disconnected
[23Apr2025 17:13:05.837] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn left the game
[23Apr2025 17:13:05.838] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client 4kenyyFn
[23Apr2025 17:15:28.132] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@4b6f5896
[23Apr2025 17:15:28.141] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: Ab3lny11[/10.144.187.49:57300] logged in with entity id 1988 at (207.87360830687024, 73.0, 141.010576743543)
[23Apr2025 17:15:28.148] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 joined the game
[23Apr2025 17:15:28.338] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of Ab3lny11 (18)
[23Apr2025 17:15:28.339] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to Ab3lny11
[23Apr2025 17:15:29.295] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 17:15:30.299] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 17:15:30.300] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player Ab3lny11 (959637a6-e34a-3c64-9f5a-575b2ef8bf12) successfully connected to voice chat
[23Apr2025 17:15:37.486] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: Ab3lny11 lost connection: Disconnected
[23Apr2025 17:15:37.486] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 left the game
[23Apr2025 17:15:37.487] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client Ab3lny11
[23Apr2025 17:35:30.146] [Netty Epoll Server IO #7/ERROR] [net.minecraftforge.fml.network.NetworkRegistry/NETREGISTRY]: Channels [sophisticatedbackpacks:channel,reviveme:network,securitycraft:securitycraft,curios:main,tombstone:tombstone_channel,artifacts:main,ironchest:network,refinedstorage:main_channel] rejected vanilla connections
[23Apr2025 17:35:30.146] [Netty Epoll Server IO #7/INFO] [net.minecraftforge.fml.server.ServerLifecycleHooks/SERVERHOOKS]: Disconnecting VANILLA connection attempt: This server has mods that require Forge to be installed on the client. Contact your server admin for more details.
[23Apr2025 17:36:51.632] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@2c44c7be
[23Apr2025 17:36:51.638] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: 4kenyyFn[/10.144.226.156:53869] logged in with entity id 2002 at (210.74976145682172, 72.0, 146.30000001192093)
[23Apr2025 17:36:51.640] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn joined the game
[23Apr2025 17:36:52.117] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of 4kenyyFn (18)
[23Apr2025 17:36:52.118] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to 4kenyyFn
[23Apr2025 17:36:55.327] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player eb5cc7df-18e1-3852-9321-208fe9affe32
[23Apr2025 17:36:56.355] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player eb5cc7df-18e1-3852-9321-208fe9affe32
[23Apr2025 17:36:56.355] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player 4kenyyFn (eb5cc7df-18e1-3852-9321-208fe9affe32) successfully connected to voice chat
[23Apr2025 17:36:56.743] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn has fallen
[23Apr2025 17:36:56.744] [Server thread/WARN] [tombstone/]: The death event of the player 4kenyyFn was canceled by another mod
[23Apr2025 17:36:56.748] [Server thread/INFO] [tombstone/]: The player 4kenyyFn has successfully been saved
[23Apr2025 17:37:17.297] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn was slain by Zombie
[23Apr2025 17:37:17.300] [Server thread/INFO] [tombstone/]: The player 4kenyyFn has successfully been saved
[23Apr2025 17:37:28.336] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: 4kenyyFn lost connection: Disconnected
[23Apr2025 17:37:28.336] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn left the game
[23Apr2025 17:37:28.336] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client 4kenyyFn
[23Apr2025 17:38:28.932] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@6d7d82b4
[23Apr2025 17:38:28.939] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: Ab3lny11[/10.144.187.49:58576] logged in with entity id 2063 at (207.44735980677277, 73.0, 140.82041301682293)
[23Apr2025 17:38:28.946] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 joined the game
[23Apr2025 17:38:29.108] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of Ab3lny11 (18)
[23Apr2025 17:38:29.109] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to Ab3lny11
[23Apr2025 17:38:29.991] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 17:38:30.989] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 17:38:30.990] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player Ab3lny11 (959637a6-e34a-3c64-9f5a-575b2ef8bf12) successfully connected to voice chat
[23Apr2025 17:38:38.748] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Creative Mode]
[23Apr2025 17:38:44.269] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set the time to 1000]
[23Apr2025 17:38:46.505] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Survival Mode]
[23Apr2025 17:38:57.783] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 has made the advancement [Monster Hunter]
[23Apr2025 17:39:19.521] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Made Ab3lny11 no longer a server operator]
[23Apr2025 17:39:23.987] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 has made the advancement [Knowledge of Death]
[23Apr2025 17:39:23.988] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 has made the advancement [Easter Food]
[23Apr2025 17:39:40.530] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 has made the advancement [Knowledge raises the soul]
[23Apr2025 17:41:58.698] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Made Ab3lny11 a server operator
[23Apr2025 17:42:06.911] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Creative Mode]
[23Apr2025 17:42:08.711] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Survival Mode]
[23Apr2025 17:42:09.272] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Creative Mode]
[23Apr2025 17:42:17.590] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Survival Mode]
[23Apr2025 17:42:22.115] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Creative Mode]
[23Apr2025 17:42:25.727] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Set own game mode to Survival Mode]
[23Apr2025 17:42:33.389] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Ab3lny11: Made Ab3lny11 no longer a server operator]
[23Apr2025 17:43:17.823] [Netty Epoll Server IO #6/ERROR] [net.minecraftforge.fml.network.NetworkRegistry/NETREGISTRY]: Channels [sophisticatedbackpacks:channel,reviveme:network,securitycraft:securitycraft,curios:main,tombstone:tombstone_channel,artifacts:main,ironchest:network,refinedstorage:main_channel] rejected vanilla connections
[23Apr2025 17:43:17.823] [Netty Epoll Server IO #6/INFO] [net.minecraftforge.fml.server.ServerLifecycleHooks/SERVERHOOKS]: Disconnecting VANILLA connection attempt: This server has mods that require Forge to be installed on the client. Contact your server admin for more details.
[23Apr2025 17:46:16.431] [Netty Epoll Server IO #0/ERROR] [net.minecraftforge.fml.network.NetworkRegistry/NETREGISTRY]: Channels [sophisticatedbackpacks:channel,reviveme:network,securitycraft:securitycraft,curios:main,tombstone:tombstone_channel,artifacts:main,ironchest:network,refinedstorage:main_channel] rejected vanilla connections
[23Apr2025 17:46:16.431] [Netty Epoll Server IO #0/INFO] [net.minecraftforge.fml.server.ServerLifecycleHooks/SERVERHOOKS]: Disconnecting VANILLA connection attempt: This server has mods that require Forge to be installed on the client. Contact your server admin for more details.
[23Apr2025 17:46:48.114] [Netty Epoll Server IO #1/ERROR] [net.minecraftforge.fml.network.NetworkRegistry/NETREGISTRY]: Channels [sophisticatedbackpacks:channel,reviveme:network,securitycraft:securitycraft,curios:main,tombstone:tombstone_channel,artifacts:main,ironchest:network,refinedstorage:main_channel] rejected vanilla connections
[23Apr2025 17:46:48.114] [Netty Epoll Server IO #1/INFO] [net.minecraftforge.fml.server.ServerLifecycleHooks/SERVERHOOKS]: Disconnecting VANILLA connection attempt: This server has mods that require Forge to be installed on the client. Contact your server admin for more details.
[23Apr2025 17:47:50.641] [Netty Epoll Server IO #3/ERROR] [net.minecraftforge.fml.network.NetworkRegistry/NETREGISTRY]: Channels [sophisticatedbackpacks:channel,reviveme:network,securitycraft:securitycraft,curios:main,tombstone:tombstone_channel,artifacts:main,ironchest:network,refinedstorage:main_channel] rejected vanilla connections
[23Apr2025 17:47:50.641] [Netty Epoll Server IO #3/INFO] [net.minecraftforge.fml.server.ServerLifecycleHooks/SERVERHOOKS]: Disconnecting VANILLA connection attempt: This server has mods that require Forge to be installed on the client. Contact your server admin for more details.
[23Apr2025 17:49:11.685] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: Ab3lny11 lost connection: Disconnected
[23Apr2025 17:49:11.685] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 left the game
[23Apr2025 17:49:11.686] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client Ab3lny11
[23Apr2025 17:55:03.880] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@5e580352
[23Apr2025 17:55:03.883] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: 22erix[/10.144.64.243:57642] logged in with entity id 3016 at (208.5, 73.0, 151.5)
[23Apr2025 17:55:03.885] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 22erix joined the game
[23Apr2025 17:55:04.518] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of 22erix (18)
[23Apr2025 17:55:04.519] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to 22erix
[23Apr2025 17:55:05.325] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player dd5f4bc0-47fa-3451-9a84-5d37a5fab84c
[23Apr2025 17:55:06.325] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player dd5f4bc0-47fa-3451-9a84-5d37a5fab84c
[23Apr2025 17:55:06.326] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player 22erix (dd5f4bc0-47fa-3451-9a84-5d37a5fab84c) successfully connected to voice chat
[23Apr2025 17:55:17.039] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@5821309e
[23Apr2025 17:55:17.044] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: Ab3lny11[/10.144.187.49:59840] logged in with entity id 3054 at (207.46091215662153, 73.0, 143.69999998807907)
[23Apr2025 17:55:17.046] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 joined the game
[23Apr2025 17:55:17.239] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of Ab3lny11 (18)
[23Apr2025 17:55:17.240] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to Ab3lny11
[23Apr2025 17:55:18.107] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 17:55:19.110] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 959637a6-e34a-3c64-9f5a-575b2ef8bf12
[23Apr2025 17:55:19.111] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player Ab3lny11 (959637a6-e34a-3c64-9f5a-575b2ef8bf12) successfully connected to voice chat
[23Apr2025 17:55:34.891] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 22erix has made the advancement [Easter Egg Searcher]
[23Apr2025 17:55:36.887] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: Ab3lny11 lost connection: Disconnected
[23Apr2025 17:55:36.887] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 left the game
[23Apr2025 17:55:36.887] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client Ab3lny11
[23Apr2025 17:55:48.187] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: 22erix lost connection: Disconnected
[23Apr2025 17:55:48.187] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 22erix left the game
[23Apr2025 17:55:48.188] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client 22erix
